audiobook_chapter_title,audiobook_chapter_uri,audiobook_title,audiobook_uri,conn_country,episode_name,episode_show_name,incognito_mode,ip_addr,master_metadata_album_album_name,master_metadata_album_artist_name,master_metadata_track_name,ms_played,offline,offline_timestamp,platform,reason_end,reason_start,shuffle,skipped,spotify_episode_uri,spotify_track_uri,ts
,,,,AR,,,False,186.189.239.9,Rated R - Deluxe Edition,Queens of the Stone Age,The Lost Art Of Keeping A Secret,216013,False,nan,Windows 10 (10.0.19044; x64),trackdone,trackdone,True,False,,spotify:track:6FlAJtf8aSZOpEj9ITSfYh,2021-12-30T15:04:24Z
,,,,AR,,,False,186.189.239.9,Era Vulgaris,Queens of the Stone Age,Make It Wit Chu,290493,False,nan,Windows 10 (10.0.19044; x64),trackdone,trackdone,True,False,,spotify:track:6GyDY0yE47rfk8pcuKhioh,2021-12-30T15:09:15Z
,,,,AR,,,False,186.189.239.153,Society Talk,Electra Mustaine,Society Talk,28052,False,nan,Linux [x86-64 0],logout,trackdone,True,False,,spotify:track:0hfXYwEApRLf7RyDBV1sHd,2021-12-30T20:53:40Z
,,,,AR,,,False,186.189.239.153,White Pony,Deftones,Change (In the House of Flies),299533,False,nan,Linux [x86-64 0],trackdone,clickrow,True,False,,spotify:track:51c94ac31swyDQj9B3Lzs3,2021-12-30T20:59:01Z
,,,,AR,,,False,186.189.239.153,Mellon Collie And The Infinite Sadness,The Smashing Pumpkins,Zero - Remastered 2012,139885,False,nan,"Android OS 11 API 30 (motorola, motorola one fusion)",unexpected-exit-while-paused,trackdone,True,False,,spotify:track:4YFcGTdgmEuw8xTO4XrxbB,2021-12-31T13:09:16Z
,,,,AR,,,False,186.189.239.153,White Pony,Deftones,Change (In the House of Flies),1680,False,nan,"Android OS 11 API 30 (motorola, motorola one fusion)",remote,remote,True,False,,spotify:track:51c94ac31swyDQj9B3Lzs3,2021-12-31T13:13:45Z
,,,,AR,,,False,186.189.239.153,Dreamland,Glass Animals,Heat Waves,238805,True,1640356155750.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",trackdone,clickrow,True,False,,spotify:track:02MWAaffLxlfxAUY7c5dvx,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Let's Love,David Guetta,Let's Love,1672,True,1640304272656.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",fwdbtn,fwdbtn,True,False,,spotify:track:6lhZLbb0czULpjb2kFryPS,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,folklore,Taylor Swift,cardigan,1870,True,1640304263812.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",fwdbtn,fwdbtn,True,False,,spotify:track:4R2kfaDFhslZEMJqAFNpdd,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Torches,Foster The People,Pumped Up Kicks,239600,True,1640358124951.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",trackdone,trackdone,True,False,,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,After Hours,The Weeknd,Save Your Tears,1436,True,1640304267284.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",fwdbtn,fwdbtn,True,False,,spotify:track:5QO79kh1waicV47BqGRL3g,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),135074,True,1640358364819.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",logout,trackdone,True,False,,spotify:track:7Feaw9WAEREY0DUOSXJLOM,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Imagination,Foster The People,Imagination,256266,True,1640357498187.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",trackdone,trackdone,True,False,,spotify:track:2flxduIqEbsicdmPyj1WVW,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,=,Ed Sheeran,Bad Habits,230746,True,1640356393814.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",trackdone,trackdone,True,False,,spotify:track:3rmo8F54jFF8OgYsqTxm5d,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),Lil Peep,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),233613,True,1640304009442.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",trackdone,clickrow,True,False,,spotify:track:2v5JTeM6hSmi5wWy7jiwrI,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,"Song Machine, Season One: Strange Timez",Gorillaz,The Valley of The Pagans (feat. Beck),1976,True,1640304257955.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",fwdbtn,fwdbtn,True,False,,spotify:track:3oP3Tfn86FRmxAGsV0TqCp,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,21,Adele,Someone Like You,11972,True,1640304242471.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",fwdbtn,trackdone,True,False,,spotify:track:1zwMYTA5nlNjZxYrvBB2pV,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Communion,Olly Alexander (Years & Years),Desire,206773,True,1640356880836.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",trackdone,trackdone,True,False,,spotify:track:20ouJW3BTG6aFAugslihCw,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Dopamine,BØRNS,Electric Love,1965,True,1640304255832.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",fwdbtn,fwdbtn,True,False,,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Dancing in My Room,347aidan,Dancing in My Room,3187,True,1640304276388.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",logout,fwdbtn,True,False,,spotify:track:6Pgmqg15yVexuOgtzuxwoX,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Pray for the Wicked,Panic! At The Disco,High Hopes,1275,True,1640304274736.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",fwdbtn,fwdbtn,True,False,,spotify:track:1rqqCSm0Qe4I9rUvWncaom,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Dreamland,Glass Animals,Heat Waves,238805,True,1640303543808.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",trackdone,clickrow,False,False,,spotify:track:02MWAaffLxlfxAUY7c5dvx,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Future Nostalgia,Dua Lipa,Levitating,1542,True,1640304262160.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",fwdbtn,fwdbtn,True,False,,spotify:track:39LLxExYz6ewLAcYrzQQyP,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Pop Of The 2000s: Celebrating Pride,Olly Alexander (Years & Years),Shine,255506,True,1640356624902.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",trackdone,trackdone,True,False,,spotify:track:7vRTK02bpjrRhawtH0ueb1,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Human,OneRepublic,Rescue Me,159650,True,1640303814523.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",trackdone,clickrow,True,False,,spotify:track:37LNNQNbL1YLyutBG6aWRx,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Imagination,Foster The People,Imagination,1293,True,1640304265833.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",fwdbtn,fwdbtn,True,False,,spotify:track:2flxduIqEbsicdmPyj1WVW,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Future Nostalgia,Dua Lipa,Levitating,203807,True,1640357920602.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",trackdone,trackdone,True,False,,spotify:track:39LLxExYz6ewLAcYrzQQyP,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Break My Heart,Dua Lipa,Break My Heart,221820,True,1640357088091.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",trackdone,trackdone,True,False,,spotify:track:1raaNykBg1bDnWENUiglUA,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Myths Of The Near Future,Klaxons,Golden Skans,165120,True,1640357754758.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",trackdone,trackdone,True,False,,spotify:track:6BqWhxll86CGGE6WxgdRqG,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Level of Concern,Twenty One Pilots,Level of Concern,34743,True,1640303973378.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",endplay,trackdone,True,False,,spotify:track:6xZ4Q2k2ompmDppyeESIY8,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Pop Of The 2000s: Celebrating Pride,Olly Alexander (Years & Years),Shine,1569,True,1640304270793.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",fwdbtn,fwdbtn,True,False,,spotify:track:7vRTK02bpjrRhawtH0ueb1,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Feels Like Summer,Samuel Jack,Feels Like Summer,187094,True,1640357310546.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",trackdone,trackdone,True,False,,spotify:track:0ZERGmkfuDSrLaIzEGFdiH,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,After Hours,The Weeknd,Blinding Lights,1983,True,1640304260054.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",fwdbtn,fwdbtn,True,False,,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,Dancin (feat. Luvli),Aaron Smith,Dancin (feat. Luvli) - Krono Remix,1681,True,1640304269028.0,"Android OS 7.0 API 24 (motorola, Moto G (4))",fwdbtn,fwdbtn,True,False,,spotify:track:6WkJ2OK163XXS2oARUC9JM,2021-12-31T13:15:39Z
,,,,AR,,,False,186.189.239.153,White Pony,Deftones,Change (In the House of Flies),109308,False,nan,"Android OS 7.0 API 24 (motorola, Moto G (4))",trackdone,remote,True,False,,spotify:track:51c94ac31swyDQj9B3Lzs3,2021-12-31T13:17:43Z
,,,,AR,,,False,186.189.239.33,Around the Fur,Deftones,Around the Fur,85545,False,nan,Linux [x86-64 0],logout,trackdone,True,False,,spotify:track:3Fwe3XoPOiyWUPYdBKMTqV,2021-12-31T19:18:32Z
,,,,AR,,,False,186.189.239.33,Around the Fur,Deftones,Around the Fur,85545,False,nan,Linux [x86-64 0],logout,trackdone,True,False,,spotify:track:3Fwe3XoPOiyWUPYdBKMTqV,2021-12-31T19:18:55Z
,,,,AR,,,False,186.189.239.33,Around the Fur,Deftones,Around the Fur,1629,False,nan,Linux [x86-64 0],endplay,appload,True,False,,spotify:track:3Fwe3XoPOiyWUPYdBKMTqV,2021-12-31T19:19:15Z
,,,,AR,,,False,186.189.239.33,White Pony,Deftones,Change (In the House of Flies),299533,False,nan,Linux [x86-64 0],trackdone,clickrow,True,False,,spotify:track:51c94ac31swyDQj9B3Lzs3,2021-12-31T19:24:13Z
,,,,AR,,,False,186.189.239.33,Around the Fur,Deftones,MX,306939,False,nan,Linux [x86-64 0],fwdbtn,trackdone,True,False,,spotify:track:0CSZ1DMvRZH0WLB5V0WSom,2021-12-31T19:29:22Z
,,,,AR,,,False,186.189.239.33,Around the Fur,Deftones,Around the Fur,211733,False,nan,Linux [x86-64 0],trackdone,fwdbtn,True,False,,spotify:track:3Fwe3XoPOiyWUPYdBKMTqV,2021-12-31T19:32:52Z
,,,,AR,,,False,186.189.239.33,Adrenaline,Deftones,Bored,245973,False,nan,Linux [x86-64 0],trackdone,trackdone,True,False,,spotify:track:0PicuPCfXDJyyRtOR1ukGW,2021-12-31T19:36:59Z
,,,,AR,,,False,186.189.239.33,Around the Fur,Deftones,Be Quiet and Drive (Far Away),299866,False,nan,Linux [x86-64 0],trackdone,trackdone,True,False,,spotify:track:4Uiw0Sl9yskBaC6P4DcdVD,2021-12-31T19:41:59Z
,,,,AR,,,False,186.189.239.33,White Pony,Deftones,Digital Bath,255373,False,nan,Linux [x86-64 0],trackdone,trackdone,True,False,,spotify:track:2jSJm3Gv6GLxduWLenmjKS,2021-12-31T19:46:15Z
,,,,AR,,,False,186.189.239.33,White Pony,Deftones,Back to School (Mini Maggit),237360,False,nan,Linux [x86-64 0],trackdone,trackdone,True,False,,spotify:track:0Qrb3L8JgreLBW8g4qyan9,2021-12-31T19:50:13Z
,,,,AR,,,False,186.189.239.33,Around the Fur,Deftones,My Own Summer (Shove It),214760,False,nan,Linux [x86-64 0],trackdone,trackdone,True,False,,spotify:track:1158ckiB5S4cpsdYHDB9IF,2021-12-31T19:53:48Z
,,,,AR,,,False,186.189.239.33,Deftones,Deftones,Minerva,257813,False,nan,Linux [x86-64 0],trackdone,trackdone,True,False,,spotify:track:1gzWd0ILFaCoHUfQSkCIvl,2021-12-31T19:58:06Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Wave of Mutilation - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",1120,False,nan,"Android OS 11 API 30 (motorola, motorola one fusion)",remote,clickrow,True,False,,spotify:track:1VTWyoqL04QCvVt5ivVV3V,2021-12-31T19:59:09Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Wave of Mutilation - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",144987,False,nan,Linux [x86-64 0],trackdone,remote,True,False,,spotify:track:1VTWyoqL04QCvVt5ivVV3V,2021-12-31T20:01:35Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Dead - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",137143,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:4E0ILxgmd5pq7ExkI5Fxcr,2021-12-31T20:03:53Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Crackity Jones - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",99396,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:7sG78ZMTSEugmgl5o256ot,2021-12-31T20:05:32Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"I Bleed - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",137823,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:5GAFxoL3AP2unIeNo5jmU7,2021-12-31T20:07:50Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Monkey Gone to Heaven - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",177607,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:4O105BEZ5Rrn7VYVOo8Jn4,2021-12-31T20:10:47Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"The Sad Punk - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",167759,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:7eHcrpiM26ZoyDwWTYyyYF,2021-12-31T20:13:35Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Stormy Weather - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",160183,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:1Ki9Xp4MRVpDQ8PDYwwnbc,2021-12-31T20:16:15Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Isla De Encanta - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",103236,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:2nNiEPwjyZZrHa1TUZPX1z,2021-12-31T20:17:59Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Debaser - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",165460,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:45z7Vu634hPOg07zJhdFXO,2021-12-31T20:20:44Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"U-Mass - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",164598,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:0DrWA9zSv1tPX7ktvllEjX,2021-12-31T20:23:29Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Cactus - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",144092,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:3qOnwq2mI8ZQ2zutF6ncix,2021-12-31T20:25:53Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Caribou - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",213395,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:4mScvPgR7SbxcdSx406XGu,2021-12-31T20:29:26Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Gouge Away - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",181186,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:5T0GONy2cMwm0dCAg2ObYG,2021-12-31T20:32:27Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Tame - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",107573,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:1V3RpoHmXqYYlK5YQ9iZb8,2021-12-31T20:34:15Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Hey - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",211880,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:3xGDYv4w9WxPybZmHBzCPI,2021-12-31T20:37:47Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Mr. Grieves - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",138345,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:3gfb9SmZWriPEAnprTKdI5,2021-12-31T20:40:05Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Bone Machine - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",180219,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:1xLmxvAo8AmrIUyumxd064,2021-12-31T20:43:05Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Gigantic - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",218019,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:24bq0bV4FZk88D76lYPY6g,2021-12-31T20:46:43Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"In Heaven - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",128836,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:3xaAwF0g2a4KqV1Uur29DO,2021-12-31T20:48:52Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"La La Love You - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",181108,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:6z9WMTmKatI7MjWnN3QQs9,2021-12-31T20:51:53Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Here Comes Your Man - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",187168,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:6s975oCip0vn5H5DTa9IxP,2021-12-31T20:55:01Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"The Holiday Song - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",141636,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:24jqbmYOkhYTyNHhoitJ5C,2021-12-31T20:57:22Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Nimrod's Son - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",225568,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:5xiW8FPVKTE5g2bg53I2tw,2021-12-31T21:01:08Z
,,,,AR,,,False,186.189.239.33,"Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",Pixies,"Vamos - Live from Chevrolet Amphitheatre, Pittsburgh, PA. June 9th, 2005",248817,False,nan,Linux [x86-64 0],trackdone,trackdone,False,False,,spotify:track:1oQjzJaetGC5nlH1Lc1Y28,2021-12-31T21:05:17Z
,,,,AR,,,False,186.12.16.160,Mar Dulce,Bajofondo,El Mareo,275040,False,nan,"Android OS 11 API 30 (motorola, motorola one fusion)",trackdone,clickrow,False,False,,spotify:track:744799eTMLuWvK25vgDiXw,2022-01-01T23:16:36Z
,,,,AR,,,False,186.12.16.160,Originales - 20 Exitos,Los Fabulosos Cadillacs,Mal Bicho,243293,False,nan,"Android OS 11 API 30 (motorola, motorola one fusion)",trackdone,trackdone,True,False,,spotify:track:4lq31N4E4eWqVMZv93sbhJ,2022-01-01T23:20:41Z
,,,,AR,,,False,186.12.16.160,Los Ladrones Sueltos,Los Ladrones Sueltos,La Rubia del Avión,252080,False,nan,"Android OS 11 API 30 (motorola, motorola one fusion)",trackdone,trackdone,True,False,,spotify:track:3rgd481ClPZIR6XEDTl2VU,2022-01-01T23:24:53Z
,,,,AR,,,False,186.12.16.160,Serie Oro,Los Abuelos De La Nada,Costumbres Argentinas - En Vivo,192773,False,nan,"Android OS 11 API 30 (motorola, motorola one fusion)",trackdone,trackdone,True,False,,spotify:track:4D262TgQd70JGtFECLGnGU,2022-01-01T23:28:06Z
,,,,AR,,,False,186.12.16.160,Aunque Cueste Ver El Sol,No Te Va Gustar,Verte Reír,266133,False,nan,"Android OS 11 API 30 (motorola, motorola one fusion)",trackdone,trackdone,True,False,,spotify:track:6StWP4Tvs8Ci6QOCIDefYk,2022-01-01T23:32:33Z
,,,,AR,,,False,186.12.16.160,Canción Animal,Soda Stereo,De Música Ligera - Remasterizado 2007,212746,False,nan,"Android OS 11 API 30 (motorola, motorola one fusion)",trackdone,trackdone,True,False,,spotify:track:2lpIh6Gr6HYjg1CFBaucS5,2022-01-01T23:36:06Z
,,,,AR,,,False,186.12.16.160,En Vivo En Obras,Cadena Perpetua,No mires al cielo,205186,False,nan,"Android OS 11 API 30 (motorola, motorola one fusion)",trackdone,trackdone,True,False,,spotify:track:32E2Tbvt7889Y1Td3C18KO,2022-01-01T23:39:32Z
,,,,AR,,,False,186.12.16.160,Despedazado Por Mil Partes,La Renga,Balada Del Diablo y La Muerte,336360,False,nan,"Android OS 11 API 30 (motorola, motorola one fusion)",trackdone,trackdone,True,False,,spotify:track:4ObkiTmpsSU31gqGhTb8SH,2022-01-01T23:45:09Z
,,,,AR,,,False,186.12.16.160,Diferentes Maneras,Massacre,Plan B: Anhelo De Satisfacción,170480,False,nan,"Android OS 11 API 30 (motorola, motorola one fusion)",trackdone,trackdone,True,False,,spotify:track:03yUfTC4u5kJAQWLN210Nw,2022-01-01T23:47:59Z
,,,,AR,,,False,186.12.16.160,Mystic Love,Los Pericos,Pupilas Lejanas,235200,False,nan,"Android OS 11 API 30 (motorola, motorola one fusion)",trackdone,trackdone,True,False,,spotify:track:4k3K6Ke6KfAWb7zyQWrTEA,2022-01-01T23:51:55Z
,,,,AR,,,False,186.12.16.160,Don Cornelio y La Zona,Don Cornelio Y La Zona,Ella Vendrá - Remastered,251173,False,nan,"Android OS 11 API 30 (motorola, motorola one fusion)",trackdone,trackdone,True,False,,spotify:track:7Gl2RyA6Vn4KdgpacprbUg,2022-01-01T23:56:07Z
,,,,AR,,,False,186.12.16.160,Big Yuyo,Los Pericos,Waitin',168133,False,nan,"Android OS 11 API 30 (motorola, motorola one fusion)",trackdone,trackdone,True,False,,spotify:track:6EjUn5quLcTVFBUGLGwGwA,2022-01-01T23:58:55Z
,,,,AR,,,False,186.12.16.160,Sistema Nervioso Central,Estelares,200 Monos,240132,False,nan,"Android OS 11 API 30 (motorola, motorola one fusion)",trackdone,trackdone,True,False,,spotify:track:66g55VIj95SBpL3qHcCElZ,2022-01-02T00:02:56Z
